[pilot2] === pilot 2 start, params=79108, cosine LR 0.003->3e-05 over 30000 steps, no early stopping ===
[pilot2] pilot 2 step      0  lr=3.00e-03  loss=7.1167  val_acc={1: 0.367, 2: 0.0, 3: 0.008}  elapsed=5s  
[pilot2] pilot 2 step    100  lr=3.00e-03  loss=1.7325  val_acc={1: 1.0, 2: 0.922, 3: 0.82}  elapsed=84s  
[pilot2] pilot 2 step    200  lr=3.00e-03  loss=2.2195  val_acc={1: 1.0, 2: 0.82, 3: 0.719}  elapsed=165s  
[pilot2] pilot 2 step    300  lr=3.00e-03  loss=0.8000  val_acc={1: 1.0, 2: 0.781, 3: 0.656}  elapsed=247s  
[pilot2] pilot 2 step    400  lr=3.00e-03  loss=1.0722  val_acc={1: 1.0, 2: 0.75, 3: 0.648}  elapsed=328s  
[pilot2] pilot 2 step    500  lr=3.00e-03  loss=1.5841  val_acc={1: 1.0, 2: 0.75, 3: 0.688}  elapsed=408s  
[pilot2] pilot 2 step    600  lr=3.00e-03  loss=0.7593  val_acc={1: 1.0, 2: 0.719, 3: 0.672}  elapsed=489s  
[pilot2] pilot 2 step    700  lr=3.00e-03  loss=0.9440  val_acc={1: 1.0, 2: 0.742, 3: 0.641}  elapsed=572s  
[pilot2] pilot 2 step    800  lr=2.99e-03  loss=1.2588  val_acc={1: 1.0, 2: 0.664, 3: 0.57}  elapsed=652s  
[pilot2] pilot 2 step    900  lr=2.99e-03  loss=0.7171  val_acc={1: 1.0, 2: 0.672, 3: 0.539}  elapsed=734s  
[pilot2] pilot 2 step   1000  lr=2.99e-03  loss=0.8778  val_acc={1: 1.0, 2: 0.625, 3: 0.57}  elapsed=816s  
[pilot2] pilot 2 step   1100  lr=2.99e-03  loss=1.0568  val_acc={1: 1.0, 2: 0.633, 3: 0.586}  elapsed=898s  
[pilot2] pilot 2 step   1200  lr=2.99e-03  loss=0.7158  val_acc={1: 1.0, 2: 0.633, 3: 0.586}  elapsed=979s  
[pilot2] pilot 2 step   1300  lr=2.99e-03  loss=0.8417  val_acc={1: 1.0, 2: 0.664, 3: 0.555}  elapsed=1060s  
[pilot2] pilot 2 step   1400  lr=2.98e-03  loss=0.9867  val_acc={1: 1.0, 2: 0.633, 3: 0.57}  elapsed=1141s  
[pilot2] pilot 2 step   1500  lr=2.98e-03  loss=0.7071  val_acc={1: 1.0, 2: 0.609, 3: 0.617}  elapsed=1221s  
[pilot2] pilot 2 step   1600  lr=2.98e-03  loss=0.8255  val_acc={1: 1.0, 2: 0.594, 3: 0.555}  elapsed=1302s  
[pilot2] pilot 2 step   1700  lr=2.98e-03  loss=0.9360  val_acc={1: 1.0, 2: 0.648, 3: 0.594}  elapsed=1384s  
[pilot2] pilot 2 step   1800  lr=2.97e-03  loss=0.7125  val_acc={1: 1.0, 2: 0.586, 3: 0.578}  elapsed=1466s  
[pilot2] pilot 2 step   1900  lr=2.97e-03  loss=0.8227  val_acc={1: 1.0, 2: 0.57, 3: 0.57}  elapsed=1546s  
[pilot2] pilot 2 step   2000  lr=2.97e-03  loss=0.8930  val_acc={1: 1.0, 2: 0.633, 3: 0.555}  elapsed=1628s  
[pilot2] pilot 2 step   2100  lr=2.96e-03  loss=0.6925  val_acc={1: 1.0, 2: 0.641, 3: 0.562}  elapsed=1711s  
[pilot2] pilot 2 step   2200  lr=2.96e-03  loss=0.8027  val_acc={1: 1.0, 2: 0.641, 3: 0.547}  elapsed=1792s  
[pilot2] pilot 2 step   2300  lr=2.96e-03  loss=0.8765  val_acc={1: 1.0, 2: 0.656, 3: 0.516}  elapsed=1872s  
[pilot2] pilot 2 step   2400  lr=2.95e-03  loss=0.6977  val_acc={1: 1.0, 2: 0.648, 3: 0.562}  elapsed=1953s  
[pilot2] pilot 2 step   2500  lr=2.95e-03  loss=0.7998  val_acc={1: 1.0, 2: 0.656, 3: 0.57}  elapsed=2034s  
[pilot2] pilot 2 step   2600  lr=2.95e-03  loss=0.8631  val_acc={1: 1.0, 2: 0.672, 3: 0.562}  elapsed=2114s  
[pilot2] pilot 2 step   2700  lr=2.94e-03  loss=0.6965  val_acc={1: 1.0, 2: 0.695, 3: 0.531}  elapsed=2194s  
