[pilot0] === pilot 0 start, params=79108, cosine LR 0.003->3e-05 over 30000 steps, no early stopping ===
[pilot0] pilot 0 step      0  lr=3.00e-03  loss=7.2100  val_acc={1: 0.383, 2: 0.0, 3: 0.008}  elapsed=5s  
[pilot0] pilot 0 step    100  lr=3.00e-03  loss=1.6141  val_acc={1: 1.0, 2: 1.0, 3: 1.0}  elapsed=83s  PASS
[pilot0] pilot 0 step    200  lr=3.00e-03  loss=2.2846  val_acc={1: 1.0, 2: 1.0, 3: 1.0}  elapsed=164s  PASS
[pilot0] pilot 0 step    300  lr=3.00e-03  loss=0.7914  val_acc={1: 1.0, 2: 0.977, 3: 0.992}  elapsed=245s  PASS
[pilot0] pilot 0 step    400  lr=3.00e-03  loss=1.0676  val_acc={1: 1.0, 2: 0.859, 3: 0.844}  elapsed=326s  
[pilot0] pilot 0 step    500  lr=3.00e-03  loss=1.5898  val_acc={1: 1.0, 2: 0.766, 3: 0.734}  elapsed=407s  
[pilot0] pilot 0 step    600  lr=3.00e-03  loss=0.7299  val_acc={1: 1.0, 2: 0.711, 3: 0.711}  elapsed=486s  
[pilot0] pilot 0 step    700  lr=3.00e-03  loss=0.9321  val_acc={1: 1.0, 2: 0.664, 3: 0.641}  elapsed=567s  
[pilot0] pilot 0 step    800  lr=2.99e-03  loss=1.2447  val_acc={1: 1.0, 2: 0.656, 3: 0.648}  elapsed=648s  
[pilot0] pilot 0 step    900  lr=2.99e-03  loss=0.7117  val_acc={1: 1.0, 2: 0.656, 3: 0.578}  elapsed=730s  
[pilot0] pilot 0 step   1000  lr=2.99e-03  loss=0.8612  val_acc={1: 1.0, 2: 0.594, 3: 0.625}  elapsed=810s  
[pilot0] pilot 0 step   1100  lr=2.99e-03  loss=1.0591  val_acc={1: 1.0, 2: 0.648, 3: 0.664}  elapsed=893s  
[pilot0] pilot 0 step   1200  lr=2.99e-03  loss=0.6927  val_acc={1: 1.0, 2: 0.547, 3: 0.633}  elapsed=973s  
[pilot0] pilot 0 step   1300  lr=2.99e-03  loss=0.8309  val_acc={1: 1.0, 2: 0.609, 3: 0.602}  elapsed=1053s  
[pilot0] pilot 0 step   1400  lr=2.98e-03  loss=0.9612  val_acc={1: 1.0, 2: 0.609, 3: 0.633}  elapsed=1134s  
[pilot0] pilot 0 step   1500  lr=2.98e-03  loss=0.6915  val_acc={1: 1.0, 2: 0.609, 3: 0.648}  elapsed=1216s  
[pilot0] pilot 0 step   1600  lr=2.98e-03  loss=0.8074  val_acc={1: 1.0, 2: 0.602, 3: 0.656}  elapsed=1297s  
[pilot0] pilot 0 step   1700  lr=2.98e-03  loss=0.9160  val_acc={1: 1.0, 2: 0.633, 3: 0.617}  elapsed=1378s  
